address_id,address_string,parsing_errors,address_components,model_id
7312,2401 L.Don Dodson,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2401,
        ""last_building_number"": 2401,
        ""street"": ""L.Don Dodson""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7313,401 North Great Neck Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 401,
        ""last_building_number"": 401,
        ""street"": ""North Great Neck Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7314,2301 South Burleson Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2301,
        ""last_building_number"": 2301,
        ""street"": ""South Burleson Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7315,201 Northwick Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 201,
        ""last_building_number"": 201,
        ""street"": ""Northwick Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7316,301 North Nolen Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 301,
        ""last_building_number"": 301,
        ""street"": ""North Nolen Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7317,11-30 Alden Place,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 11,
        ""last_building_number"": 30,
        ""street"": ""Alden Place""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7318,29421-29495 The Old Road,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 29421,
        ""last_building_number"": 29495,
        ""street"": ""The Old Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7319,1105 Lake Heritage Way,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1105,
        ""last_building_number"": 1105,
        ""street"": ""Lake Heritage Way""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7320,"510, 602 & 610 East Baseline Road",False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 510,
        ""last_building_number"": 510,
        ""street"": ""East Baseline Road""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 602,
        ""last_building_number"": 602,
        ""street"": ""East Baseline Road""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 610,
        ""last_building_number"": 610,
        ""street"": ""East Baseline Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7321,3500 Route 9,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3500,
        ""last_building_number"": 3500,
        ""street"": ""Route 9""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7322,5233 Fairmont Parkway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5233,
        ""last_building_number"": 5233,
        ""street"": ""Fairmont Parkway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7323,901 Wilson Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 901,
        ""last_building_number"": 901,
        ""street"": ""Wilson Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7324,408 Northwest 14th Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 408,
        ""last_building_number"": 408,
        ""street"": ""Northwest 14th Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7325,2725 Graves Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2725,
        ""last_building_number"": 2725,
        ""street"": ""Graves Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7326,63 East McKellips Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 63,
        ""last_building_number"": 63,
        ""street"": ""East McKellips Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7327,301 East Pulaski Highway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 301,
        ""last_building_number"": 301,
        ""street"": ""East Pulaski Highway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7328,180 North Fair Oaks Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 180,
        ""last_building_number"": 180,
        ""street"": ""North Fair Oaks Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7329,510 Jones Ferry Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 510,
        ""last_building_number"": 510,
        ""street"": ""Jones Ferry Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7330,121 West 82nd Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 121,
        ""last_building_number"": 121,
        ""street"": ""West 82nd Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7331,92 Starlite Lane,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 92,
        ""last_building_number"": 92,
        ""street"": ""Starlite Lane""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7332,2445 Times Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2445,
        ""last_building_number"": 2445,
        ""street"": ""Times Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7333,250-290 East John Carpenter Freeway,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 250,
        ""last_building_number"": 290,
        ""street"": ""East John Carpenter Freeway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7334,24861 Sunnymead Blvd.,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 24861,
        ""last_building_number"": 24861,
        ""street"": ""Sunnymead Blvd.""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7335,2 Hudson Place,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2,
        ""last_building_number"": 2,
        ""street"": ""Hudson Place""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7336,3521 Frankston Highway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3521,
        ""last_building_number"": 3521,
        ""street"": ""Frankston Highway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7337,278 Hanson Ranch Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 278,
        ""last_building_number"": 278,
        ""street"": ""Hanson Ranch Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7338,277 Dogwood Blvd,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 277,
        ""last_building_number"": 277,
        ""street"": ""Dogwood Blvd""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7339,2016-2022 Avenue U,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 2016,
        ""last_building_number"": 2022,
        ""street"": ""Avenue U""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7340,102 Sleepy Hollow Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 102,
        ""last_building_number"": 102,
        ""street"": ""Sleepy Hollow Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7341,3950 Jonathan Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3950,
        ""last_building_number"": 3950,
        ""street"": ""Jonathan Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7342,4705 Cofer Avenue & 4708-4801 Fury Way,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4705,
        ""last_building_number"": 4705,
        ""street"": ""Cofer Avenue""
    },
    {
        ""address_type"": ""range"",
        ""first_building_number"": 4708,
        ""last_building_number"": 4801,
        ""street"": ""Fury Way""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7343,627 S. James Campbell Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 627,
        ""last_building_number"": 627,
        ""street"": ""S. James Campbell Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7344,11003 Grays Corner Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 11003,
        ""last_building_number"": 11003,
        ""street"": ""Grays Corner Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7345,5348 West 16th Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5348,
        ""last_building_number"": 5348,
        ""street"": ""West 16th Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7346,980 Willow Creek Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 980,
        ""last_building_number"": 980,
        ""street"": ""Willow Creek Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7347,7790 Wolf River Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 7790,
        ""last_building_number"": 7790,
        ""street"": ""Wolf River Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7348,211 Hoss Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 211,
        ""last_building_number"": 211,
        ""street"": ""Hoss Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7349,1496 Round Pond Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1496,
        ""last_building_number"": 1496,
        ""street"": ""Round Pond Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7350,5500 Forest PL,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5500,
        ""last_building_number"": 5500,
        ""street"": ""Forest PL""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7351,6201 S Western Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 6201,
        ""last_building_number"": 6201,
        ""street"": ""S Western Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7352,6355-6387 Manatee Avenue,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 6355,
        ""last_building_number"": 6387,
        ""street"": ""Manatee Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7353,1090 29th Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1090,
        ""last_building_number"": 1090,
        ""street"": ""29th Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7354,67-40 Yellowstone Boulevard,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 67,
        ""last_building_number"": 40,
        ""street"": ""Yellowstone Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7355,5060 Montclair Plaza Lane,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5060,
        ""last_building_number"": 5060,
        ""street"": ""Montclair Plaza Lane""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7356,20 North Sutter Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 20,
        ""last_building_number"": 20,
        ""street"": ""North Sutter Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7357,"11757, 12001, 12007 & 12011 Harbor Boulevard",False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 11757,
        ""last_building_number"": 11757,
        ""street"": ""Harbor Boulevard""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 12001,
        ""last_building_number"": 12001,
        ""street"": ""Harbor Boulevard""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 12007,
        ""last_building_number"": 12007,
        ""street"": ""Harbor Boulevard""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 12011,
        ""last_building_number"": 12011,
        ""street"": ""Harbor Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7358,3133 Brunswick Pike (US Route 1),False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3133,
        ""last_building_number"": 3133,
        ""street"": ""Brunswick Pike (US Route 1)""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7359,3300 East Renner Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3300,
        ""last_building_number"": 3300,
        ""street"": ""East Renner Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7360,335 & 336 Center Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 335,
        ""last_building_number"": 335,
        ""street"": ""Center Road""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 336,
        ""last_building_number"": 336,
        ""street"": ""Center Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7361,3500 5th Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3500,
        ""last_building_number"": 3500,
        ""street"": ""5th Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7362,670 Post Road East,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 670,
        ""last_building_number"": 670,
        ""street"": ""Post Road East""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7363,"1870, 1900, 1932 & 1960 Technology Drive",False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1870,
        ""last_building_number"": 1870,
        ""street"": ""Technology Drive""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1900,
        ""last_building_number"": 1900,
        ""street"": ""Technology Drive""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1932,
        ""last_building_number"": 1932,
        ""street"": ""Technology Drive""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1960,
        ""last_building_number"": 1960,
        ""street"": ""Technology Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7364,652 West Montgomery Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 652,
        ""last_building_number"": 652,
        ""street"": ""West Montgomery Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7365,10300 Airline Highway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 10300,
        ""last_building_number"": 10300,
        ""street"": ""Airline Highway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7366,10 Campus Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 10,
        ""last_building_number"": 10,
        ""street"": ""Campus Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7367,4210 82nd Street and 8201 Quaker Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4210,
        ""last_building_number"": 4210,
        ""street"": ""82nd Street""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 8201,
        ""last_building_number"": 8201,
        ""street"": ""Quaker Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7368,8379 West Sunset Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 8379,
        ""last_building_number"": 8379,
        ""street"": ""West Sunset Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7369,"1170, 1180 & 1190 Devon Park Drive",False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1170,
        ""last_building_number"": 1170,
        ""street"": ""Devon Park Drive""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1180,
        ""last_building_number"": 1180,
        ""street"": ""Devon Park Drive""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1190,
        ""last_building_number"": 1190,
        ""street"": ""Devon Park Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7370,14050 Summit Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 14050,
        ""last_building_number"": 14050,
        ""street"": ""Summit Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7371,4280 South Hualapai Way,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4280,
        ""last_building_number"": 4280,
        ""street"": ""South Hualapai Way""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7372,1470 Golf Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1470,
        ""last_building_number"": 1470,
        ""street"": ""Golf Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7373,1250 William D. Tate Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1250,
        ""last_building_number"": 1250,
        ""street"": ""William D. Tate Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7374,1033  1037  & 1041 East Interstate 30,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1033,
        ""last_building_number"": 1033,
        ""street"": ""East Interstate 30""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1037,
        ""last_building_number"": 1037,
        ""street"": ""East Interstate 30""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1041,
        ""last_building_number"": 1041,
        ""street"": ""East Interstate 30""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7375,901 Paseo Real,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 901,
        ""last_building_number"": 901,
        ""street"": ""Paseo Real""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7376,5 Penn Plaza,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5,
        ""last_building_number"": 5,
        ""street"": ""Penn Plaza""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7377,4140-4160 W. Ft. George Wright Drive,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 4140,
        ""last_building_number"": 4160,
        ""street"": ""W. Ft. George Wright Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7378,"1776 Eye Street, NW",False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1776,
        ""last_building_number"": 1776,
        ""street"": ""Eye Street, NW""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7379,14670 Gap Way,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 14670,
        ""last_building_number"": 14670,
        ""street"": ""Gap Way""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7380,2512  2519 and 2520 South Tricenter Blvd.,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2512,
        ""last_building_number"": 2512,
        ""street"": ""South Tricenter Blvd.""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2519,
        ""last_building_number"": 2519,
        ""street"": ""South Tricenter Blvd.""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2520,
        ""last_building_number"": 2520,
        ""street"": ""South Tricenter Blvd.""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7381,5511 Staples Mill Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5511,
        ""last_building_number"": 5511,
        ""street"": ""Staples Mill Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7382,23929 Valencia Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 23929,
        ""last_building_number"": 23929,
        ""street"": ""Valencia Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7383,36 Hawthorne Place,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 36,
        ""last_building_number"": 36,
        ""street"": ""Hawthorne Place""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7384,34827 Pacific Hwy South,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 34827,
        ""last_building_number"": 34827,
        ""street"": ""Pacific Hwy South""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7385,333 El Dorado Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 333,
        ""last_building_number"": 333,
        ""street"": ""El Dorado Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7386,4333 Chesford Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4333,
        ""last_building_number"": 4333,
        ""street"": ""Chesford Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7387,9501 West Sahara Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 9501,
        ""last_building_number"": 9501,
        ""street"": ""West Sahara Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7388,18456 Interstate 45 South,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 18456,
        ""last_building_number"": 18456,
        ""street"": ""Interstate 45 South""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7389,5363 Elkhorn Blvd,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5363,
        ""last_building_number"": 5363,
        ""street"": ""Elkhorn Blvd""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7390,2 West Northfield Rd.,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2,
        ""last_building_number"": 2,
        ""street"": ""West Northfield Rd.""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7391,521 North Sam Houston Parkway East,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 521,
        ""last_building_number"": 521,
        ""street"": ""North Sam Houston Parkway East""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7392,4705 - 4741 Grande Market Drive,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 4705,
        ""last_building_number"": 4741,
        ""street"": ""Grande Market Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7393,2323 San Antonio Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2323,
        ""last_building_number"": 2323,
        ""street"": ""San Antonio Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7394,1757 Ashley River Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1757,
        ""last_building_number"": 1757,
        ""street"": ""Ashley River Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7395,20-48 Walkers Brook Drive,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 20,
        ""last_building_number"": 48,
        ""street"": ""Walkers Brook Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7396,4390 Flossmoor Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4390,
        ""last_building_number"": 4390,
        ""street"": ""Flossmoor Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7397,2312 Kamehameha Highway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2312,
        ""last_building_number"": 2312,
        ""street"": ""Kamehameha Highway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7398,7401 PHOENIX AVE,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 7401,
        ""last_building_number"": 7401,
        ""street"": ""PHOENIX AVE""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7399,701 E. University Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 701,
        ""last_building_number"": 701,
        ""street"": ""E. University Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7400,4000 Southeast 82nd Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4000,
        ""last_building_number"": 4000,
        ""street"": ""Southeast 82nd Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7401,1600 North Market Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1600,
        ""last_building_number"": 1600,
        ""street"": ""North Market Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7402,4507 Brooklyn Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4507,
        ""last_building_number"": 4507,
        ""street"": ""Brooklyn Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7403,6301 North Freeway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 6301,
        ""last_building_number"": 6301,
        ""street"": ""North Freeway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7404,11539 Hawthorne Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 11539,
        ""last_building_number"": 11539,
        ""street"": ""Hawthorne Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7405,15900 Shady Grove Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 15900,
        ""last_building_number"": 15900,
        ""street"": ""Shady Grove Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7406,400 South Sepulveda Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 400,
        ""last_building_number"": 400,
        ""street"": ""South Sepulveda Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7407,1370 Avenue of the Americas,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1370,
        ""last_building_number"": 1370,
        ""street"": ""Avenue of the Americas""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7408,"23330-23384, 23404 El Toro Road and 24842-24882 Muirlands Boulevard",False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 23330,
        ""last_building_number"": 23384,
        ""street"": ""El Toro Road""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 23404,
        ""last_building_number"": 23404,
        ""street"": ""El Toro Road""
    },
    {
        ""address_type"": ""range"",
        ""first_building_number"": 24842,
        ""last_building_number"": 24882,
        ""street"": ""Muirlands Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7409,116 Lothrop Avenue and 6540 Cass Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 116,
        ""last_building_number"": 116,
        ""street"": ""Lothrop Avenue""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 6540,
        ""last_building_number"": 6540,
        ""street"": ""Cass Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7410,12500 Park Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 12500,
        ""last_building_number"": 12500,
        ""street"": ""Park Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7411,3123 Louisiana Highway 28 East,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3123,
        ""last_building_number"": 3123,
        ""street"": ""Louisiana Highway 28 East""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7412,990 North Germantown Parkway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 990,
        ""last_building_number"": 990,
        ""street"": ""North Germantown Parkway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7413,17101-17163 South Harlem Avenue,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 17101,
        ""last_building_number"": 17163,
        ""street"": ""South Harlem Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7414,42480 Green Valley Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 42480,
        ""last_building_number"": 42480,
        ""street"": ""Green Valley Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7415,3165 East Lincoln Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3165,
        ""last_building_number"": 3165,
        ""street"": ""East Lincoln Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7416,7230-7280 8th Street,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 7230,
        ""last_building_number"": 7280,
        ""street"": ""8th Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7417,3871 Stagg Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3871,
        ""last_building_number"": 3871,
        ""street"": ""Stagg Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
